Annotation Cluster 1,Enrichment Score: 21.918090787704198,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0097529~myeloid leukocyte migration,13,0.565217391,0.94385792,"PREX1, EDN1, KIT, PAWR, MMP28, SLIT2, TGFB2, NOV, EDNRB, CX3CR1, THBS1, THBS4, CAMK1D",1928,163,17911,0.740915281,1,0.999990825,100
GOTERM_BP_FAT,GO:0030593~neutrophil chemotaxis,6,0.260869565,0.964210838,"PREX1, EDN1, SLIT2, THBS4, CAMK1D, TGFB2",1928,87,17911,0.640685363,1,0.999998081,100
GOTERM_BP_FAT,GO:1990266~neutrophil migration,7,0.304347826,0.967231996,"PREX1, EDN1, PAWR, SLIT2, THBS4, CAMK1D, TGFB2",1928,101,17911,0.643857072,1,0.999998553,100
GOTERM_BP_FAT,GO:0071621~granulocyte chemotaxis,7,0.304347826,0.976917296,"PREX1, EDN1, THBS1, SLIT2, THBS4, CAMK1D, TGFB2",1928,106,17911,0.613486456,1,0.999999567,100
GOTERM_BP_FAT,GO:0097530~granulocyte migration,8,0.347826087,0.977297732,"PREX1, EDN1, PAWR, THBS1, SLIT2, THBS4, CAMK1D, TGFB2",1928,119,17911,0.624533631,1,0.999999589,100
,,,,,,,,,,,,
Annotation Cluster 572,Enrichment Score: 0.07993690808736652,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:1903579~negative regulation of ATP metabolic process,3,0.130434783,0.724971962,"TRP53, SIRT6, PARP1",1928,23,17911,1.211731012,1,0.997434166,100
GOTERM_BP_FAT,GO:0045978~negative regulation of nucleoside metabolic process,3,0.130434783,0.724971962,"TRP53, SIRT6, PARP1",1928,23,17911,1.211731012,1,0.997434166,100
GOTERM_BP_FAT,GO:1900543~negative regulation of purine nucleotide metabolic process,5,0.217391304,0.875129813,"TRP53, EDN1, SIRT6, NPR3, PARP1",1928,57,17911,0.814906821,1,0.999856311,100
GOTERM_BP_FAT,GO:0045980~negative regulation of nucleotide metabolic process,5,0.217391304,0.883518858,"TRP53, EDN1, SIRT6, NPR3, PARP1",1928,58,17911,0.800856703,1,0.999886284,100
GOTERM_BP_FAT,GO:1900372~negative regulation of purine nucleotide biosynthetic process,3,0.130434783,0.903075195,"EDN1, NPR3, PARP1",1928,35,17911,0.796280379,1,0.999941427,100
GOTERM_BP_FAT,GO:0030809~negative regulation of nucleotide biosynthetic process,3,0.130434783,0.903075195,"EDN1, NPR3, PARP1",1928,35,17911,0.796280379,1,0.999941427,100
,,,,,,,,,,,,
Annotation Cluster 573,Enrichment Score: 0.07938853525050522,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0010867~positive regulation of triglyceride biosynthetic process,3,0.130434783,0.559711682,"LDLR, SCARB1, TCF7L2",1928,17,17911,1.639400781,1,0.984619284,99.99999338
GOTERM_BP_FAT,GO:0010866~regulation of triglyceride biosynthetic process,3,0.130434783,0.701635862,"LDLR, SCARB1, TCF7L2",1928,22,17911,1.266809694,1,0.996531078,100
GOTERM_BP_FAT,GO:0090208~positive regulation of triglyceride metabolic process,3,0.130434783,0.8195577,"LDLR, SCARB1, TCF7L2",1928,28,17911,0.995350474,1,0.999457799,100
GOTERM_BP_FAT,GO:0019432~triglyceride biosynthetic process,3,0.130434783,0.848417325,"LDLR, SCARB1, TCF7L2",1928,30,17911,0.928993776,1,0.999715946,100
GOTERM_BP_FAT,GO:0046463~acylglycerol biosynthetic process,3,0.130434783,0.873011863,"LDLR, SCARB1, TCF7L2",1928,32,17911,0.870931665,1,0.999848922,100
GOTERM_BP_FAT,GO:0046460~neutral lipid biosynthetic process,3,0.130434783,0.873011863,"LDLR, SCARB1, TCF7L2",1928,32,17911,0.870931665,1,0.999848922,100
GOTERM_BP_FAT,GO:0090207~regulation of triglyceride metabolic process,4,0.173913043,0.885433333,"PANK2, LDLR, SCARB1, TCF7L2",1928,46,17911,0.807820675,1,0.99989256,100
GOTERM_BP_FAT,GO:0006641~triglyceride metabolic process,7,0.304347826,0.943793067,"CAV1, LDLR, INSIG1, SCARB1, ACSL4, TCF7L2, CPT1A",1928,93,17911,0.699242627,1,0.999990831,100
GOTERM_BP_FAT,GO:0006639~acylglycerol metabolic process,8,0.347826087,0.958872514,"CAV1, LDLR, INSIG1, DGKZ, SCARB1, ACSL4, TCF7L2, CPT1A",1928,110,17911,0.675631837,1,0.999996933,100
GOTERM_BP_FAT,GO:0006638~neutral lipid metabolic process,8,0.347826087,0.963863699,"CAV1, LDLR, INSIG1, DGKZ, SCARB1, ACSL4, TCF7L2, CPT1A",1928,112,17911,0.663566983,1,0.999998019,100
,,,,,,,,,,,,
Annotation Cluster 574,Enrichment Score: 0.07717645967949288,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling,16,0.695652174,0.775748852,"TSPAN6, NDFIP2, UBE2I, MALT1, FKBP1A, ECT2, TRIM62, FLNA, MID2, PRKD1, PLK2, TNFRSF19, LTF, EDA, ABL1, F2R",1928,163,17911,0.911895731,1,0.998777368,100
GOTERM_BP_FAT,GO:0043122~regulation of I-kappaB kinase/NF-kappaB signaling,20,0.869565217,0.863591826,"TSPAN6, NDFIP2, UBE2I, MALT1, FKBP1A, ECT2, TRIM62, FLNA, MID2, NOV, PRKD1, PLK2, TRIM59, HDAC1, TNFRSF19, LTF, EDA, ABL1, NR1H4, F2R",1928,218,17911,0.852287868,1,0.999804201,100
GOTERM_BP_FAT,GO:0007249~I-kappaB kinase/NF-kappaB signaling,21,0.913043478,0.875872632,"TSPAN6, NDFIP2, UBE2I, MALT1, FKBP1A, ECT2, TRIM62, FLNA, MID2, NOV, PRKD1, PLK2, TRIM59, HDAC1, RIPK3, TNFRSF19, LTF, EDA, ABL1, NR1H4, F2R",1928,231,17911,0.844539796,1,0.999859306,100
,,,,,,,,,,,,
Annotation Cluster 575,Enrichment Score: 0.07638323919822691,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,"GO:0035249~synaptic transmission, glutamatergic",7,0.304347826,0.6990842,"PLAT, PTK2B, GRIK3, GRIK5, ROR2, NGFR, UNC13B",1928,64,17911,1.016086942,1,0.996411636,100
GOTERM_BP_FAT,"GO:0051968~positive regulation of synaptic transmission, glutamatergic",3,0.130434783,0.785861366,"PTK2B, ROR2, NGFR",1928,26,17911,1.071915895,1,0.998988248,100
GOTERM_BP_FAT,GO:0007270~neuron-neuron synaptic transmission,10,0.434782609,0.934845603,"PLAT, ERBB4, PTK2B, GRIK3, GRIK5, STXBP1, ROR2, NGFR, UNC13B, NAT8L",1928,126,17911,0.737296648,1,0.999984756,100
GOTERM_BP_FAT,"GO:0051966~regulation of synaptic transmission, glutamatergic",4,0.173913043,0.96350002,"PTK2B, GRIK3, ROR2, NGFR",1928,60,17911,0.619329184,1,0.999997951,100
,,,,,,,,,,,,
Annotation Cluster 576,Enrichment Score: 0.07526843594916802,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0045475~locomotor rhythm,3,0.130434783,0.80335066,"NPAS2, ID2, LEPR",1928,27,17911,1.032215307,1,0.999261529,100
GOTERM_BP_FAT,GO:0048512~circadian behavior,6,0.260869565,0.851616482,"TRP53, NPAS2, ID2, CSNK1E, LEPR, CORT",1928,66,17911,0.844539796,1,0.999736739,100
GOTERM_BP_FAT,GO:0007622~rhythmic behavior,6,0.260869565,0.869051432,"TRP53, NPAS2, ID2, CSNK1E, LEPR, CORT",1928,68,17911,0.819700391,1,0.999830679,100
,,,,,,,,,,,,
Annotation Cluster 577,Enrichment Score: 0.07351790289916797,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0002448~mast cell mediated immunity,5,0.217391304,0.656749863,"CPLX2, YWHAZ, SNX4, KIT, SPON2",1928,41,17911,1.132919239,1,0.994140379,99.99999996
GOTERM_BP_FAT,GO:0032418~lysosome localization,6,0.260869565,0.733962726,"CPLX2, YWHAZ, RAB34, SNX4, KIT, HDAC6",1928,56,17911,0.995350474,1,0.997734843,100
GOTERM_BP_FAT,GO:0002279~mast cell activation involved in immune response,5,0.217391304,0.759170239,"CPLX2, YWHAZ, STXBP2, SNX4, KIT",1928,47,17911,0.988291251,1,0.998413594,100
GOTERM_BP_FAT,GO:0043303~mast cell degranulation,4,0.173913043,0.819545345,"CPLX2, YWHAZ, SNX4, KIT",1928,40,17911,0.928993776,1,0.99945968,100
GOTERM_BP_FAT,GO:0002275~myeloid cell activation involved in immune response,7,0.304347826,0.830955031,"HMGB1, CPLX2, YWHAZ, CX3CR1, STXBP2, SNX4, KIT",1928,75,17911,0.867060858,1,0.999578333,100
GOTERM_CC_FAT,GO:0031201~SNARE complex,5,0.217391304,0.86187784,"STX6, CPLX2, STX16, STXBP2, SNX4",1685,51,14413,0.838598941,1,0.997267772,100
GOTERM_BP_FAT,GO:0043299~leukocyte degranulation,6,0.260869565,0.869051432,"CPLX2, YWHAZ, PRAM1, STXBP2, SNX4, KIT",1928,68,17911,0.819700391,1,0.999830679,100
GOTERM_BP_FAT,GO:0002444~myeloid leukocyte mediated immunity,7,0.304347826,0.90634944,"CPLX2, YWHAZ, PRAM1, STXBP2, SNX4, KIT, SPON2",1928,85,17911,0.765053698,1,0.999947558,100
GOTERM_BP_FAT,GO:0002274~myeloid leukocyte activation,14,0.608695652,0.908354186,"HMGB1, YWHAZ, CPLX2, ADAM10, STXBP2, SNX4, KIT, CD1D1, NOTCH2, SLC7A2, JUN, PRAM1, CX3CR1, THBS1",1928,164,17911,0.793043467,1,0.99995116,100
GOTERM_BP_FAT,GO:0045576~mast cell activation,5,0.217391304,0.912343833,"CPLX2, YWHAZ, STXBP2, SNX4, KIT",1928,62,17911,0.749188529,1,0.999957214,100
GOTERM_BP_FAT,GO:0043300~regulation of leukocyte degranulation,3,0.130434783,0.958047594,"PRAM1, STXBP2, SNX4",1928,44,17911,0.633404847,1,0.999996699,100
GOTERM_BP_FAT,GO:0002886~regulation of myeloid leukocyte mediated immunity,3,0.130434783,0.976413496,"PRAM1, STXBP2, SNX4",1928,50,17911,0.557396266,1,0.999999538,100
,,,,,,,,,,,,
Annotation Cluster 578,Enrichment Score: 0.07333259080970461,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_MF_FAT,GO:0005245~voltage-gated calcium channel activity,7,0.304347826,0.30562569,"NCS1, CACNA1G, CACNA1H, CACNG4, CACNB3, CACNA1D, CACNA2D2",1796,43,16866,1.528746051,1,0.896356586,99.80004188
GOTERM_CC_FAT,GO:0005891~voltage-gated calcium channel complex,6,0.260869565,0.365162747,"CACNA1G, CACNA1H, CACNG4, CACNB3, CACNA1D, CACNA2D2",1685,34,14413,1.509478094,1,0.867338567,99.92220281
GOTERM_MF_FAT,GO:0072509~divalent inorganic cation transmembrane transporter activity,18,0.782608696,0.604415807,"MMGT2, SLC8A2, TUSC3, SLC39A10, CACNG6, NCS1, CACNG4, CACNB3, ANXA5, CACNA2D2, ATP2B4, SLC24A2, SLC39A8, CACNA1G, NIPAL2, CACNA1H, SLC40A1, CACNA1D",1796,166,16866,1.018286956,1,0.990117742,99.99998628
GOTERM_MF_FAT,GO:0005244~voltage-gated ion channel activity,19,0.826086957,0.692130205,"KCNE1L, CACNG6, KCNA4, NCS1, CACNG4, CACNB3, REST, CLIC1, CACNA2D2, KCNJ4, CLIC6, KCNE1, KCNH6, CACNA1G, CACNA1H, CACNA1D, KCNE3, SCN10A, CLCN5",1796,185,16866,0.964467586,1,0.996173555,99.99999981
GOTERM_MF_FAT,GO:0022832~voltage-gated channel activity,19,0.826086957,0.692130205,"KCNE1L, CACNG6, KCNA4, NCS1, CACNG4, CACNB3, REST, CLIC1, CACNA2D2, KCNJ4, CLIC6, KCNE1, KCNH6, CACNA1G, CACNA1H, CACNA1D, KCNE3, SCN10A, CLCN5",1796,185,16866,0.964467586,1,0.996173555,99.99999981
GOTERM_MF_FAT,GO:0022843~voltage-gated cation channel activity,14,0.608695652,0.720001799,"KCNE1L, NCS1, KCNA4, CACNG4, CACNB3, REST, CACNA2D2, KCNJ4, KCNE1, KCNH6, CACNA1G, CACNA1H, CACNA1D, KCNE3",1796,138,16866,0.952696814,1,0.997161666,99.99999996
GOTERM_MF_FAT,GO:0015085~calcium ion transmembrane transporter activity,12,0.52173913,0.771577,"ATP2B4, SLC8A2, SLC24A2, CACNG6, NCS1, CACNA1G, CACNA1H, CACNG4, CACNB3, ANXA5, CACNA1D, CACNA2D2",1796,123,16866,0.916182302,1,0.998580926,100
GOTERM_CC_FAT,GO:0034704~calcium channel complex,6,0.260869565,0.798837117,"CACNA1G, CACNA1H, CACNG4, CACNB3, CACNA1D, CACNA2D2",1685,56,14413,0.916468843,1,0.993334002,100
GOTERM_MF_FAT,GO:0005262~calcium channel activity,9,0.391304348,0.894294111,"SLC24A2, CACNG6, NCS1, CACNA1G, CACNA1H, CACNG4, CACNB3, CACNA1D, CACNA2D2",1796,107,16866,0.789886144,1,0.9999037,100
GOTERM_MF_FAT,GO:0005249~voltage-gated potassium channel activity,7,0.304347826,0.922486517,"KCNE1L, KCNJ4, KCNA4, KCNE1, KCNH6, REST, KCNE3",1796,89,16866,0.738607642,1,0.999963095,100
GOTERM_MF_FAT,GO:0015079~potassium ion transmembrane transporter activity,12,0.52173913,0.942895258,"KCNE1L, KCNJ4, SLC9A7, SLC9A5, ATP1B2, SLC24A2, KCNN3, KCNA4, KCNE1, KCNH6, REST, KCNE3",1796,153,16866,0.736538713,1,0.999985799,100
GOTERM_CC_FAT,GO:0034703~cation channel complex,13,0.565217391,0.962880678,"KCNE1L, KCNA4, CACNG4, CACNB3, CACNA2D2, CTTN, CACNA1G, KCNE1, CACNA1H, CACNA1D, DLG2, KCNE3, SCN10A",1685,157,14413,0.708268915,1,0.999849414,100
GOTERM_MF_FAT,GO:0022836~gated channel activity,25,1.086956522,0.964439804,"KCNE1L, CLCA1, GRIK3, CACNG6, GRIK5, KCNA4, NCS1, CACNG4, CACNB3, CLIC1, REST, CACNA2D2, KCNJ4, TTYH3, PTK2B, KCNN3, CLIC6, KCNE1, CACNA1G, KCNH6, CACNA1H, CACNA1D, KCNE3, SCN10A, CLCN5",1796,309,16866,0.759779013,1,0.999997147,100
GOTERM_CC_FAT,GO:0008076~voltage-gated potassium channel complex,6,0.260869565,0.967322061,"KCNE1L, CTTN, KCNA4, KCNE1, DLG2, KCNE3",1685,81,14413,0.633608089,1,0.999887418,100
GOTERM_CC_FAT,GO:0034705~potassium channel complex,6,0.260869565,0.972184729,"KCNE1L, CTTN, KCNA4, KCNE1, DLG2, KCNE3",1685,83,14413,0.618340424,1,0.999922756,100
GOTERM_MF_FAT,GO:0046873~metal ion transmembrane transporter activity,33,1.434782609,0.974632214,"KCNE1L, SLC9A7, MMGT2, TUSC3, SLC9A5, SLC39A10, ATP1B2, NCS1, KCNA4, CACNB3, REST, ATP2B4, SLC24A2, KCNE1, SLC39A8, NIPAL2, KCNE3, SCN10A, SLC8A2, SLC6A13, CACNG6, CACNG4, SLC6A17, ANXA5, CACNA2D2, ATP7A, KCNJ4, KCNN3, KCNH6, CACNA1G, CACNA1H, SLC40A1, CACNA1D",1796,405,16866,0.765181886,1,0.999998987,100
GOTERM_MF_FAT,GO:0005267~potassium channel activity,8,0.347826087,0.978305971,"KCNE1L, KCNJ4, KCNN3, KCNA4, KCNE1, KCNH6, REST, KCNE3",1796,121,16866,0.620883874,1,0.999999404,100
GOTERM_MF_FAT,GO:0005216~ion channel activity,31,1.347826087,0.989203637,"KCNE1L, GRIK3, LRRC8D, NCS1, KCNA4, GRIK5, CACNB3, REST, SLC26A11, GJC1, TTYH3, PTK2B, TTYH2, SLC24A2, KCNE1, KCNE3, SCN10A, CLCA1, CACNG6, CACNG4, CLIC1, CACNA2D2, KCNJ4, KCNN3, CLIC6, KCNH6, CACNA1G, CACNA1H, SLC40A1, CACNA1D, CLCN5",1796,404,16866,0.720586452,1,0.999999945,100
GOTERM_MF_FAT,GO:0022838~substrate-specific channel activity,32,1.391304348,0.990007081,"KCNE1L, GRIK3, LRRC8D, NCS1, KCNA4, GRIK5, AQP4, CACNB3, REST, SLC26A11, GJC1, TTYH3, PTK2B, TTYH2, SLC24A2, KCNE1, KCNE3, SCN10A, CLCA1, CACNG6, CACNG4, CLIC1, CACNA2D2, KCNJ4, KCNN3, CLIC6, KCNH6, CACNA1G, CACNA1H, SLC40A1, CACNA1D, CLCN5",1796,417,16866,0.720642194,1,0.999999954,100
GOTERM_MF_FAT,GO:0022803~passive transmembrane transporter activity,34,1.47826087,0.993081713,"KCNE1L, GRIK3, LRRC8D, GRIK5, NCS1, KCNA4, AQP4, CACNB3, REST, GJA5, SLC26A11, GJC1, TTYH3, PTK2B, TTYH2, SLC24A2, BCL2, KCNE1, KCNE3, SCN10A, CLCA1, CACNG6, CACNG4, CLIC1, CACNA2D2, KCNJ4, KCNN3, CLIC6, KCNH6, CACNA1G, CACNA1H, SLC40A1, CACNA1D, CLCN5",1796,448,16866,0.712699849,1,0.999999985,100
GOTERM_MF_FAT,GO:0015267~channel activity,34,1.47826087,0.993081713,"KCNE1L, GRIK3, LRRC8D, GRIK5, NCS1, KCNA4, AQP4, CACNB3, REST, GJA5, SLC26A11, GJC1, TTYH3, PTK2B, TTYH2, SLC24A2, BCL2, KCNE1, KCNE3, SCN10A, CLCA1, CACNG6, CACNG4, CLIC1, CACNA2D2, KCNJ4, KCNN3, CLIC6, KCNH6, CACNA1G, CACNA1H, SLC40A1, CACNA1D, CLCN5",1796,448,16866,0.712699849,1,0.999999985,100
GOTERM_CC_FAT,GO:0034702~ion channel complex,20,0.869565217,0.995186434,"KCNE1L, GRIK5, KCNA4, CACNG4, CACNB3, CLIC1, CACNA2D2, TTYH3, CTTN, PTK2B, TTYH2, CLIC6, KCNE1, CACNA1G, CACNA1H, DLG3, CACNA1D, DLG2, KCNE3, SCN10A",1685,267,14413,0.640727281,1,0.99999811,100
GOTERM_MF_FAT,GO:0022890~inorganic cation transmembrane transporter activity,36,1.565217391,0.997051667,"KCNE1L, SLC9A7, MMGT2, TUSC3, SLC9A5, SLC39A10, ATP1B2, KCNA4, NCS1, CACNB3, REST, ATP2B4, SLC24A2, KCNE1, SLC39A8, NIPAL2, COX6B2, KCNE3, SCN10A, SLC8A2, SLC6A13, CACNG6, COX8A, CACNG4, SLC6A17, ANXA5, CACNA2D2, ATP7A, KCNJ4, KCNN3, KCNH6, CACNA1G, COX6A1, CACNA1H, SLC40A1, CACNA1D",1796,490,16866,0.689941366,1,0.999999999,100
GOTERM_MF_FAT,GO:0005261~cation channel activity,19,0.826086957,0.997098781,"KCNE1L, CACNG6, KCNA4, NCS1, CACNG4, CACNB3, REST, CACNA2D2, KCNJ4, SLC24A2, KCNN3, KCNE1, KCNH6, CACNA1G, CACNA1H, SLC40A1, CACNA1D, KCNE3, SCN10A",1796,291,16866,0.613149496,1,0.999999999,100
GOTERM_CC_FAT,GO:1902495~transmembrane transporter complex,21,0.913043478,0.998180363,"KCNE1L, ATP1B2, GRIK5, KCNA4, CACNG4, CACNB3, CLIC1, CACNA2D2, TTYH3, CTTN, PTK2B, TTYH2, CLIC6, KCNE1, CACNA1G, DLG3, CACNA1H, CACNA1D, DLG2, KCNE3, SCN10A",1685,294,14413,0.610979228,1,0.999999792,100
GOTERM_CC_FAT,GO:1990351~transporter complex,21,0.913043478,0.998669088,"KCNE1L, ATP1B2, GRIK5, KCNA4, CACNG4, CACNB3, CLIC1, CACNA2D2, TTYH3, CTTN, PTK2B, TTYH2, CLIC6, KCNE1, CACNA1G, DLG3, CACNA1H, CACNA1D, DLG2, KCNE3, SCN10A",1685,299,14413,0.600762185,1,0.999999891,100
GOTERM_MF_FAT,GO:0015077~monovalent inorganic cation transmembrane transporter activity,19,0.826086957,0.999753931,"KCNE1L, SLC9A7, SLC8A2, SLC9A5, ATP1B2, SLC6A13, COX8A, KCNA4, SLC6A17, REST, KCNJ4, SLC24A2, KCNN3, KCNE1, KCNH6, COX6A1, COX6B2, KCNE3, SCN10A",1796,332,16866,0.537429227,1,1,100
GOTERM_MF_FAT,GO:0008324~cation transmembrane transporter activity,37,1.608695652,0.999916658,"KCNE1L, SLC2A13, SLC9A7, MMGT2, TUSC3, SLC9A5, SLC39A10, ATP1B2, KCNA4, NCS1, CACNB3, REST, ATP2B4, SLC24A2, KCNE1, SLC39A8, NIPAL2, COX6B2, KCNE3, SCN10A, SLC8A2, SLC6A13, CACNG6, COX8A, CACNG4, SLC6A17, ANXA5, CACNA2D2, ATP7A, KCNJ4, KCNN3, KCNH6, CACNA1G, COX6A1, CACNA1H, SLC40A1, CACNA1D",1796,574,16866,0.605334735,1,1,100
,,,,,,,,,,,,
Annotation Cluster 579,Enrichment Score: 0.07231284775027311,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:1905039~carboxylic acid transmembrane transport,4,0.173913043,0.791315456,"AKT1, SLC38A4, SLC7A2, THBS1",1928,38,17911,0.977888185,1,0.999079013,100
GOTERM_BP_FAT,GO:1903825~organic acid transmembrane transport,4,0.173913043,0.791315456,"AKT1, SLC38A4, SLC7A2, THBS1",1928,38,17911,0.977888185,1,0.999079013,100
GOTERM_BP_FAT,GO:0015849~organic acid transport,6,0.260869565,0.969085644,"AKT1, SLC38A4, SLC7A2, SLC19A3, THBS1, ACSL3",1928,89,17911,0.626287939,1,0.99999882,100
,,,,,,,,,,,,
Annotation Cluster 580,Enrichment Score: 0.06996627874304708,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0035384~thioester biosynthetic process,3,0.130434783,0.785861366,"PDK3, ACACA, ELOVL6",1928,26,17911,1.071915895,1,0.998988248,100
GOTERM_BP_FAT,GO:0071616~acyl-CoA biosynthetic process,3,0.130434783,0.785861366,"PDK3, ACACA, ELOVL6",1928,26,17911,1.071915895,1,0.998988248,100
GOTERM_BP_FAT,GO:0006084~acetyl-CoA metabolic process,3,0.130434783,0.834555794,"ACACA, FASN, PMVK",1928,29,17911,0.961028044,1,0.999604003,100
GOTERM_BP_FAT,GO:0035383~thioester metabolic process,7,0.304347826,0.880583938,"PDK3, ACACA, ACOT2, FASN, ACOT1, ELOVL6, PMVK",1928,81,17911,0.802834127,1,0.999877468,100
GOTERM_BP_FAT,GO:0006637~acyl-CoA metabolic process,7,0.304347826,0.880583938,"PDK3, ACACA, ACOT2, FASN, ACOT1, ELOVL6, PMVK",1928,81,17911,0.802834127,1,0.999877468,100
GOTERM_MF_FAT,GO:0016790~thiolester hydrolase activity,3,0.130434783,0.951729552,"ACOT2, FASN, ACOT1",1796,43,16866,0.655176879,1,0.999991454,100
,,,,,,,,,,,,
Annotation Cluster 581,Enrichment Score: 0.06668114938493659,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_MF_FAT,GO:0004970~ionotropic glutamate receptor activity,3,0.130434783,0.615482769,"PTK2B, GRIK3, GRIK5",1796,19,16866,1.482768726,1,0.990860706,99.99999154
GOTERM_BP_FAT,"GO:0035249~synaptic transmission, glutamatergic",7,0.304347826,0.6990842,"PLAT, PTK2B, GRIK3, GRIK5, ROR2, NGFR, UNC13B",1928,64,17911,1.016086942,1,0.996411636,100
GOTERM_MF_FAT,GO:0008066~glutamate receptor activity,3,0.130434783,0.798218406,"PTK2B, GRIK3, GRIK5",1796,27,16866,1.043429844,1,0.999064769,100
GOTERM_MF_FAT,GO:0022835~transmitter-gated channel activity,3,0.130434783,0.856893959,"PTK2B, GRIK3, GRIK5",1796,31,16866,0.908793735,1,0.999730933,100
GOTERM_MF_FAT,GO:0022824~transmitter-gated ion channel activity,3,0.130434783,0.856893959,"PTK2B, GRIK3, GRIK5",1796,31,16866,0.908793735,1,0.999730933,100
GOTERM_MF_FAT,GO:0005230~extracellular ligand-gated ion channel activity,3,0.130434783,0.996836889,"PTK2B, GRIK3, GRIK5",1796,71,16866,0.396797265,1,0.999999999,100
GOTERM_MF_FAT,GO:0022834~ligand-gated channel activity,5,0.217391304,0.99962038,"KCNJ4, PTK2B, GRIK3, KCNH6, GRIK5",1796,128,16866,0.366830805,1,1,100
GOTERM_MF_FAT,GO:0015276~ligand-gated ion channel activity,5,0.217391304,0.99962038,"KCNJ4, PTK2B, GRIK3, KCNH6, GRIK5",1796,128,16866,0.366830805,1,1,100
GOTERM_MF_FAT,GO:0030594~neurotransmitter receptor activity,3,0.130434783,0.999664031,"PTK2B, GRIK3, GRIK5",1796,93,16866,0.302931245,1,1,100
,,,,,,,,,,,,
Annotation Cluster 582,Enrichment Score: 0.06628387653240408,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0042089~cytokine biosynthetic process,11,0.47826087,0.737844423,"EGR1, MAST4, TIA1, CD276, CMA1, PAWR, THBS1, CD1D1, PCSK5, TRIB2, IFNAR1",1928,108,17911,0.946197364,1,0.997841519,100
GOTERM_BP_FAT,GO:0042107~cytokine metabolic process,11,0.47826087,0.777707026,"EGR1, MAST4, TIA1, CD276, CMA1, PAWR, THBS1, CD1D1, PCSK5, TRIB2, IFNAR1",1928,112,17911,0.912404601,1,0.998816386,100
GOTERM_BP_FAT,GO:0042035~regulation of cytokine biosynthetic process,7,0.304347826,0.96942607,"EGR1, MAST4, TIA1, CD276, THBS1, CD1D1, TRIB2",1928,102,17911,0.637544748,1,0.999998857,100
GOTERM_BP_FAT,GO:0042108~positive regulation of cytokine biosynthetic process,4,0.173913043,0.976267828,"EGR1, CD276, THBS1, CD1D1",1928,65,17911,0.571688477,1,0.99999953,100
,,,,,,,,,,,,
Annotation Cluster 583,Enrichment Score: 0.064908020937741,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_CC_FAT,GO:0010008~endosome membrane,35,1.52173913,0.680541482,"SNX18, SLC9A7, MMGT2, LDLR, 2610002M06RIK, SNX6, STAM2, ERBB2, NSG2, MMD, PML, VPS37B, SNX4, VPS37D, CD1D1, EHD2, SH3GL3, RAP2B, ZDHHC2, TMEM9, NDFIP2, WLS, FIG4, CD164, ANXA2, ARHGAP32, RCC2, ACAP1, RAB17, TMEM165, SORT1, RAB13, STEAP2, ANKFY1, CLCN5",1685,310,14413,0.965741361,1,0.980349619,99.99999844
